Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen,Channel
6259.90040233046,5800.786275202461,6723.715810615718,5054.656097130409,3812.3403220677487,6465.218819652446,3
6423.006926302089,4282.047121473466,3889.618863877045,3315.1374094150897,3947.5747097762505,4088.2977460726415,0
6566.594838735908,3768.3710380063662,4896.30595116515,4996.506588879186,6952.065323185798,5666.163361538886,2
6184.20319004522,5907.212959325218,5644.4682649750575,5482.9719069591,5048.392684754638,5240.325582716521,1
3991.5740617056276,5705.532089171686,4034.304921700277,5757.718106569315,4837.013971854347,8173.456626709969,3
6122.702656706093,5768.783100989417,5336.878481359892,5170.415512098622,4751.340099721094,5113.818780414136,2
5232.956393206159,6180.794469710754,4180.37016145827,5682.938534126585,5213.005984875041,5219.954771440083,1
5867.4768990754,5100.437518916007,5184.992828501568,5350.81795938714,5575.687062379723,6169.6493135197215,3
6434.928166379239,5470.504166174846,5755.002980106237,5335.948047655368,5341.704652633677,5276.330588710766,2
5566.8122498311295,6186.006816729007,6249.779720470752,5437.389815942637,3830.424895351605,6999.622573109185,3
6143.790838166462,6346.795389191356,5564.451847263565,5507.220112880779,4692.1255215252,4781.518341935001,2
4542.2965159194155,6135.119036337901,3499.811032842601,5927.132380769673,5512.756427795128,5927.59553366276,1
6009.629386407755,4162.355342667435,3253.836818420719,2847.2484906272966,3254.497953400613,4279.473252864199,0
6877.234137895073,3887.7451935057306,5576.088787865701,3794.464939111022,4558.307754177597,5613.34840367611,1
7106.942183978132,3529.6203071177006,5520.979261979803,3379.5409537447313,4380.6185346588945,5390.951009407632,1
3592.5053931538646,8347.315313049367,4306.031150447571,7795.877345427769,5492.4188523001885,6814.32489181682,3
5415.171418631302,5923.102202194243,5708.985991179612,5205.027910939153,3855.005132464911,6915.086084825374,3
5537.949272161508,6366.258679591558,6233.683989907504,5735.819365283563,4178.104520229225,6881.049630393986,3
4664.208038555373,6442.2228641804,3573.782787712663,5138.748927468627,3878.566338385277,5381.1250091853735,2
6725.55275589754,3184.467479494945,5900.1570286791,3527.9377944747985,4425.450720154498,7027.253718470794,3
6376.380226870133,5244.670860205384,4711.122168926191,3846.5541279497993,3466.8645271206897,4243.964948448738,2
4940.06048404278,4807.64935480513,3381.3706509350923,4128.914727013876,3959.2483213692694,6151.193313533276,3
7218.41358970845,1243.197740443462,3226.61579856343,1592.9289531720688,4791.153927132591,4560.725752600703,0
6478.009785722968,5877.610655825811,5019.590776858231,5444.030225929571,5621.835722179319,3883.611412141444,1
6174.662792488465,4702.603435058841,5198.669448766935,4320.1133305963585,4362.713726929693,5857.366388325827,0
6718.728988371245,5571.497179545714,6213.902774916033,6166.866470496889,6694.663409902671,5193.917122571435,1
7355.688001771805,6390.802354902775,5800.328440401459,5034.336449836435,4686.117428746707,2408.8436778806135,1
6473.848406856614,4984.536851842397,7576.925819028635,4269.214617300942,2855.8527096750768,7818.676321896167,3
6679.766088024767,5546.779721857034,6322.159274165413,5526.474224646326,5480.480133446469,5382.231602385273,2
7027.771066076472,7264.778846323424,7580.948789275879,6708.023088232816,5521.968169253559,4510.061386968641,2
5141.389383781226,4703.980941021568,2875.791712477758,3359.2562172623384,3152.5167317876762,5153.193807500063,0
6538.328772956126,7159.580077353178,6560.069304388488,6180.279463550032,4871.927932231488,4375.41804520424,2
6095.712368450409,5003.4588873169905,5854.566501915007,5365.7479004098395,5489.986372374799,6598.353228463659,3
6160.528035697121,5460.792075792485,4695.276714025656,5029.958953185641,5200.405223655474,4557.471822537515,1
5467.633208466186,6045.618123828831,3164.7081252667267,4090.8206678580295,3299.4333466130124,3497.5845554192097,2
5847.930855944374,5465.99014764423,5458.819216529208,4731.414303524316,3951.1049822356226,6120.520275628847,2
6763.020819893136,3968.572849225906,4520.7876320576825,3005.6077825675457,3603.563901525286,4428.053696926952,2
6363.378653654556,6084.542355301072,5651.477600939904,5715.465535927287,5442.282848319061,4705.259294402608,2
4391.618513813841,4817.4045564635535,3966.67349190161,4931.038666206999,4573.733095943411,8082.612368826668,3
6784.532624960706,4517.861390250423,5490.803327354238,4548.137392396456,5281.842358017209,5122.955261424108,1
4958.457245976509,4358.545692405179,2976.9706077488363,2834.3021159668497,2328.4979888646762,5976.135853419235,0
6985.584406667436,4073.973299260322,3146.1511591698,2928.7456204075515,4365.060226242292,2170.736052712636,0
6842.687772609408,6166.639365235909,4554.220627365894,5479.01150986725,5993.196380058214,2250.187969478555,1
5951.679375152424,3577.7461021561658,3949.7812637689303,4163.5760256550775,5689.417269190129,5951.490915844315,2
6824.446542018961,4105.665056032654,4814.942907225581,3634.035154178025,4472.456338729747,4565.079624580303,1
5718.944128961155,4726.858672027154,5320.241447197256,3964.841753768517,3252.9545689403135,6920.624508942119,3
6190.557922724681,4459.767125220361,5286.2422116740545,4430.154190470346,4748.455374793876,6187.0808949033135,1
5803.195158108278,4815.22087319353,5498.649479545505,5019.167389581307,5013.749489789091,6952.444992702161,1
7547.368008830645,4034.123483252626,6471.297559816532,4354.390556770108,5452.736224430129,5171.639018992103,1
5705.371467846432,4984.033068056141,3590.0149870508226,5265.331726526348,6337.26104491547,4688.465687300306,0
5743.671496640372,5710.102082706172,4539.759067804685,5699.016691530025,5900.186607355375,5053.431327244847,1
6459.078508271855,3872.2038298081134,4086.497946390806,2733.5835120699817,3210.52033663933,4623.254194970282,0
6040.9807027794,5602.403180019592,4374.974902872812,4051.144153367968,3412.261926251759,4199.202288412631,2
4511.556309459888,6205.702925458329,4213.266125995166,6226.813381163583,5533.833734952718,6811.677314860597,3
6343.400844025529,6289.124810822494,5709.9182578314085,5759.969026389231,5278.247924490202,4613.134799851683,2
4733.105958276223,4712.624584961835,2069.219497257741,2981.9369120520787,2605.2819639742866,5002.067614974104,0
3954.804047053801,7397.898475455398,3797.1826609831596,6028.0141610336395,3838.489125027066,6254.857727000958,2
6231.665757043392,4727.538310523616,4235.376459074352,4105.9971547538935,4573.753038840857,4523.085324514247,0
5335.270020962746,6171.2393293637615,4386.990295075734,6465.259443666563,6579.682048133587,5325.967704344765,3
4238.699328350942,5206.050738517832,4019.8609067965904,5182.311753829765,4496.784423734615,8095.106511891974,3
4552.674345164115,6765.428548512552,3852.318474332633,5376.370768375444,3740.576132987692,5645.25938702188,2
3686.529788440317,7695.220885883351,3938.9511102168904,6371.580137185185,3862.680622388136,6720.98460643336,2
4274.08516388006,6354.360175859631,2399.594119928018,4985.40582729084,4052.987013005484,4861.3424200633735,2
5953.621653649149,4428.888722781397,3676.301631866368,4756.256421142396,6109.006006539714,4792.3437218622785,0
5789.161494914425,4942.173241787843,4112.369348069462,4941.880364550485,5562.599956252396,5161.894391339307,0
4427.678484499909,5133.102547708564,4719.604020582476,5629.453200971342,5107.775295783433,8653.993828798539,1
5776.622828142749,6398.763251577293,4684.987805055817,4457.182720574215,2983.248445032792,4356.206035476455,2
6992.301747912695,3857.134926371351,4154.97930894461,2893.1812533395723,3916.014336192088,3601.0767899978205,0
4448.935825448184,5858.133593018702,3890.2179114714872,5920.383691983502,5452.2428834049115,6883.089231683227,3
5642.3031324299545,5924.9568892728785,4816.681809091565,5898.864789793823,5806.118582875915,5401.748579001216,0
6755.015979444237,5798.85475383723,5974.775855971273,6103.489988115918,6539.746126220154,4588.689124207772,2
4231.382689002213,5480.819433702769,3812.7104216560488,5583.912834592873,5070.264959862272,7610.220577015836,3
7805.324650337424,3811.210396297546,4743.136308891731,3185.7847115164595,4815.736676571543,2657.7074307959397,0
5218.288427283425,6315.303627097983,4605.48650437123,5047.583565496458,3691.818570716411,5579.225539465034,2
6405.7238258257,5717.485664412582,6499.568853791639,6507.452972124205,6733.250424865804,6084.468521525615,1
7172.47648494326,4487.009746656033,5478.874145937629,4354.323124316493,5298.073430582364,4299.7379705758385,0
6726.081263413131,6030.008634324631,6444.9025588320565,5887.893396738192,5637.099959574245,4967.8094244784525,2
4439.450736274075,7104.829317830185,4223.665738964883,6475.185462208695,5065.443940791301,6078.219848451906,3
5872.296336138539,4936.287784280177,4003.961446101992,5172.488596653407,6112.639783486044,4877.936922879075,0
6862.622915098593,4221.661368287167,4087.515616121244,3015.9703281754955,3723.4686843874365,3431.9307765159388,2
2726.1785004185604,6260.864527015514,2694.3634796009896,6111.899092954337,4675.004187344101,8696.083360963938,3
6830.377452950361,4138.655577519924,4581.637246296323,3245.598575644376,3892.041191455772,4204.132252885277,2
6775.643765292901,4315.753119573267,6404.594848264163,4369.369176755331,4606.798304095443,6444.461943325303,0
6525.0652800385,4315.84706130701,4907.159912447931,3817.319188258682,4296.046405223079,5113.378433975027,0
7439.743957828706,3077.208650589349,5651.939004006671,2857.0658387034528,4076.630692250593,5263.249536909256,1
4533.140734147673,5520.167063259822,3721.845772888251,5413.755334219161,5036.961792726807,6804.43880414739,3
4952.510707466541,6181.37376055681,2988.469013847942,5551.35881026127,5445.6270282331825,4356.8061392120435,1
5785.4737960114,5471.652405669016,6531.962346010801,4769.358284202344,3328.129024614933,7554.466128515377,3
5035.892457099368,6141.87100149755,5269.693022695199,6309.768288844412,5558.50872407427,7052.504179805099,3
5775.120991863349,5635.062211321613,4705.674044888374,5352.876677256113,5282.541656400996,5237.147336108289,1
7698.996699783772,3768.348275592806,5766.095093344839,3642.5074544819777,4977.1610160185455,4207.1187497090195,2
4861.985230134996,6062.570173609866,5151.66668348764,5446.081009656481,4017.9927565231565,7290.665314680216,3
4896.316240287686,6561.371100523404,5809.0452780078995,5970.477140364679,4124.995449255998,7548.466581963119,3
5686.295762402541,6101.884590343043,5071.478565708645,6065.77228272339,5823.993087362479,5450.295305903661,0
7056.661103339152,4112.318087721121,5619.831414729686,3997.373507011489,4833.681817327482,5071.70593164083,1
5780.834537921929,4625.612571202362,4828.893163240627,4518.272593182752,4675.642577173942,6339.91355811933,2
5290.446511061732,6153.447684773328,3903.37416852144,6386.533728835959,6703.724893353492,4845.5245214694605,0
6839.793583270784,4440.961656054547,5277.853863595881,4276.085085192508,5041.3332218018095,4803.55279249303,0
7190.191287225562,5972.716128827437,4556.533011746816,4936.716621478614,5499.394283502053,1669.0462280008678,1
6756.910820086949,6488.2988683260555,7286.399682302732,5765.039517978293,4517.548381067941,5446.310890096875,2
7129.302932722198,5893.199262846378,5489.6385052859305,5122.973480239029,5304.515149287837,3028.481306740355,1
5573.368512465895,5926.79158227571,4262.67326637392,5539.265258464845,5432.637690932634,4844.455992743357,1
6700.119124294177,4632.93955703211,5146.873685917916,3672.540318194597,3745.9075528775734,4696.686077171046,2
3967.8052139600954,6245.442484240425,3807.9691927927597,6445.210818193195,5668.366211545455,7452.061337048935,3
5256.166363775569,5400.98791596929,5858.1804127180385,4728.24631835862,3274.458388256055,7930.004280026691,3
5707.64118034604,5101.487941107202,4096.923603036484,4234.00480435095,4092.64012197793,5096.810686464747,2
2412.438652930162,7353.061091652044,2938.9805989519696,7110.22940625372,5020.514513425957,8623.609321094727,3
5332.387429775087,6225.73780752014,4709.231813233276,4968.71341365047,3669.964361420094,5547.96989745903,2
6482.887635914229,5152.3724303848885,6024.4093019286465,5655.828009452259,6091.646398196918,5852.616845246972,1
6761.162749414497,6010.049712911605,6700.0761906679345,5722.883665777689,5240.830610293458,5210.4581589698355,2
4242.42890616554,5221.396317641084,3180.800411156518,4028.224646858288,2924.3078900486507,6959.49663942718,0
4939.974959433352,4441.77047838563,1938.7305782221151,2550.546001811922,2341.603616699977,4646.087040103941,0
3885.498838470378,7448.919341997153,4989.213560711134,6925.6970019892415,4628.692271192624,7870.345259258272,3
4196.401914539584,5929.923608531323,3483.3730020756047,5673.0952056395145,4972.323992728204,6832.399302857917,1
5353.258601771582,5976.339811595474,4752.732499461102,5507.679949097011,4856.163349618985,5854.642013382622,2
7184.597135782498,5558.739889688992,6379.520639361759,6138.621010184463,6949.546223253748,4415.537107661196,1
5099.429353055439,6469.666674582114,5922.399627470627,5909.349314230478,4205.778808536245,7343.25913017447,3
5353.604826859345,4084.8524482536977,2561.5836417263345,2297.7746252416473,2206.1711043774926,4868.2052550882145,0
2607.3048752428895,8841.233616378697,2954.7198159942463,8690.111681998773,6591.984084893391,6833.542695077904,3
6568.149355030478,5248.657552470238,5745.352943567022,5486.817781476803,5936.2523742015,5220.302669267935,2
5517.40758071665,5771.115781504528,5036.304125832622,5970.056321063303,5843.08468865209,6097.112502479952,1
6952.000122749451,3921.400537885312,5436.663721453172,3738.803327560676,4572.500644716394,5246.124097285803,1
7116.986623906048,3906.6102486394984,5960.313032817219,4002.8849001079084,4886.477605617465,5567.922162660888,1
5078.884275286575,6158.89531292138,4185.209690628075,4968.880327432322,3829.3438162960488,5518.539067495482,2
5373.518379378856,5620.155443896212,6078.918478039608,5002.8556033162595,3526.1806636129845,7746.65779282601,3
4659.989879788416,5966.519114339443,5810.23470146409,5484.5727072929585,3618.8970279449068,8621.567829681167,3
5321.719304338893,6078.917287192991,3637.1114555198888,6748.002958382241,7600.921800295294,4560.692796699182,0
6621.683868446903,7927.746328454922,6957.458928462746,6654.745197941383,4831.514453401602,3933.692999034005,2
6019.615430418168,5121.965570896499,5587.019933564814,4352.7944764582035,3668.0657263813277,6232.698560278814,2
6340.253766056086,5569.2208767132615,5529.5285002347855,5426.847118091592,5464.480431364819,5109.993004133395,2
4347.588009995891,7463.628739489984,4847.06326877262,6846.498101854178,4945.337316371484,6693.88078806431,3
5558.558749718246,3801.6064704544224,4689.817711730183,2728.1544309496503,2155.7568900287624,7342.481350191406,0
5340.814222745252,5797.619477527624,4144.438611991305,5430.2786990560335,5234.361735823001,5318.5185141809425,1
4523.66742699875,5619.616461946621,3847.1740427425984,5011.552447296358,4145.202896042836,6842.94282142018,3
6646.753185207528,5128.158621334405,7559.700125555306,4358.491146339032,3035.2816114520324,7290.479478224687,3
5406.15742084395,5536.585191588738,5254.861199646466,4889.903208347654,3916.7711046208683,6752.395974887632,3
7144.772405407899,996.5469396910844,2800.7033098565926,1399.7871874921316,4868.042304725529,4436.4800354320005,0
3963.545182446568,7508.350575902099,4253.793225428608,7404.441880340103,5924.949347042053,6788.463655469059,3
4534.031806933035,4652.615983564005,3229.1521163373095,3199.4855280864454,2198.1217329357787,6913.440032966204,0
7150.038800597122,5349.274726392248,5944.468746505955,5605.217805288303,6423.526161554174,4131.80979716325,1
4219.565482281151,7043.713632256142,4371.559201315784,7452.487231693292,6592.178781147542,6866.186149651279,3
7508.098468626304,4135.191461561576,6573.282548752914,4588.606786969318,5682.003193631908,5294.475848612851,1
6220.6879595972805,4031.5867576850533,4245.289536368727,4801.935575895165,6451.970939537068,5325.803292939696,2
6006.628475784,5307.21427314689,5082.0744094329975,5284.91614418651,5441.580213055975,5532.07998401532,1
5939.446224499184,4247.868863110079,3735.524938355671,3072.9317085850585,3233.3121539788026,4944.604955985617,0
6438.641270242239,5408.516445667163,4512.645371158173,3703.4205654595817,3227.31603536652,3691.4542014044105,2
5834.903449061383,3870.9075523352603,5565.276258465273,4006.673753323784,4083.9654015853334,7850.332378313057,3
5817.508662742716,6020.374470358539,3274.0753533576867,5185.001364963593,5501.489256574234,3000.172183863931,1
4106.463842199175,7824.273024936094,3951.8487522494797,8214.910258745236,7370.1438964903155,5859.70515803906,3
5027.316087719274,4079.363280265825,2179.7977857672063,2117.8787231627366,1842.2105326830306,5089.172578248084,0
6423.041335505819,7080.480872842483,6766.457896235308,5767.270190070591,3991.977770749506,4919.051451125075,2
6577.320336807435,6730.391592687185,6385.1471648411325,6086.158628386749,5243.107291922322,4511.257118856882,2
6279.894129928891,5328.36381220693,4508.813294902861,5440.527156928766,6266.291437472726,4245.45287865949,1
7474.935284280018,6599.668171296429,5270.43712188582,5330.957432470363,5430.975866644887,1321.7172190673773,1
6477.657217798425,3512.4107523737557,3622.685637025398,2085.1300540695547,2682.233726954876,4336.095427717055,0
5941.577002620431,4170.088304926195,5055.13662610931,4329.672883265557,4768.817650703619,6723.7095304100985,3
6553.883030441911,4028.0090119788247,4986.628059522293,3925.056000454919,4735.559873334577,5451.599427023903,0
3782.022592315082,6287.412674276158,3429.988960812858,6372.825825045185,5567.023399718823,7339.042632999038,3
4986.054382174104,7201.296537859878,6114.327961403496,6659.442937894608,4646.797786210524,7129.565843217541,3
4911.398724328879,6491.92232413163,3600.795584631023,4895.642517140354,3590.285193071819,4818.144103354445,2
4652.234690839619,6436.205599676754,3659.9903222097078,5193.8041894654525,3921.412701692777,5521.889872013805,2
4668.682142783911,6031.51519916923,2907.7029721433314,5464.0624158333085,5240.2974497562755,5008.287782212174,1
6941.492257334414,5967.956054257645,6678.956936410703,6125.490560054042,6161.36008516671,4876.738625921125,2
4627.305992248997,5006.898686178225,4510.747556772504,4986.066095153651,4370.74571831527,8053.303193620251,3
7952.184593059397,3522.2078915364177,5143.838585197875,3088.235869031386,4800.234260673232,3120.0328689839143,0
5578.538718313794,5779.58558542354,4598.248752526118,6384.241328252889,6882.624162016159,5459.43256100685,3
5112.034559827145,5341.049570511513,5593.354364731118,4673.567989761306,3268.565111032959,7971.540068291099,3
6342.190682749498,5572.576428148528,8142.843080659633,4916.650714239637,3012.922632094831,8236.846136164564,3
3661.900603522736,5670.51999219411,3104.9342740932616,5988.815540889972,5553.038755260242,7799.404617551476,1
5729.010798405918,4902.849398194107,4042.4324655070386,4157.125507788128,4192.25525348929,5182.103151665264,2
7197.298304523642,2230.004896579964,4822.043273789439,1411.5560484804305,2582.911204679641,5520.65660841902,1
5766.253959010381,3931.6404242119706,3257.2302460851224,2483.291935715466,2616.5303901747166,5007.708946641786,0
6897.104877711314,5581.291637303385,6714.481368780714,5703.731671089291,5714.860533622485,5375.798741176919,2
5936.40387987489,6442.638113038388,4820.767310486551,5898.463360004898,5563.687848234961,4252.159203922762,1
6429.605284495726,4238.366977143909,2666.981650677555,2807.1671644494863,3810.186181578634,2592.659924740158,0
4903.248004810924,5940.702735381627,2496.2864496045936,6784.5099089126525,8117.376788407261,4208.411479065586,0
5646.675062795435,5722.22829325814,4258.779719385019,6100.858428593778,6688.994324534868,4938.0425827849895,0
7303.284671805409,3475.924643463768,5647.016129922948,3311.7941475730677,4400.761952735749,5176.155497105412,1
4861.027628675792,7284.693197834672,6350.234557511005,6787.179915727222,4552.0330027088185,7606.968877330861,3
7308.35341904469,5903.050439238322,6222.450831607621,5129.105992616129,5024.272344651823,3528.6551306695596,1
4345.866470195591,5971.793344452137,2088.744726709339,5349.309690237533,5304.033331691578,4751.357873645672,1
5391.049676891031,5663.065847752317,3432.132574714029,4274.159658971236,3763.2844310694773,4391.151548845554,2
5812.201431802196,5773.884785140246,4879.125058335787,6019.251023877679,6268.166165425807,5280.540244862199,3
6905.6288766297,3795.042723030979,5797.192688735868,3124.0435656593736,3344.4308515620805,5862.6841791520455,0
6915.084563283195,5708.348452063047,4629.137200535164,5016.609155882175,5616.302614764221,2618.81421698389,1
5907.524985599627,5710.138896814129,5358.793680213044,5388.063688795563,5000.6731865545735,5675.2975858590235,0
6497.102909007212,3904.1333760154375,4228.650733524307,4426.173568991363,6143.963808283541,4818.149321623325,0
6116.603880935411,3678.5992112312215,4940.957032721962,3347.334355416201,3694.455156511305,6636.665135611348,1
5688.814210180059,5575.891148625318,4450.633560120656,4436.898557771853,3784.270515372542,5097.827710545767,2
6507.093687548827,5249.247974262557,4715.513879380653,6043.339018045024,7483.225267004766,4142.801205887846,2
6554.865401051733,6235.867089679559,5924.570529836566,6064.68303406968,5921.949262842946,4503.2664457527535,2
7355.0407059187255,4530.419121627744,6311.54894390214,4842.539140302926,5789.21053660459,4918.105774000872,1
6459.258583528159,5712.152429109534,6839.244384030653,4954.447531478995,3816.1854528213903,6264.364160403193,2
5253.174846187539,5945.968814773633,3634.915133776436,6339.597611851784,6941.961437184926,4806.940943557761,0
5461.754973025743,5977.234918690098,3689.741520900702,4334.634400825845,3483.4419606295583,4237.477318594196,2
7195.604259079968,5157.961580959404,5277.388143629476,3246.548257025676,2832.810852538732,3230.9738395917916,2
4556.86168327475,5874.8685132077435,5157.492557138381,5997.286642924306,4916.754466449553,8182.4965414784165,3
7127.94860537639,4036.8944379666327,5338.481681995049,3806.0856016870644,4789.4525588804645,4640.086977636535,1
6354.762134490005,5546.9112721259135,5873.502669256131,5200.2893533434335,4891.141114407974,5501.745378231145,2
6193.861380440389,5547.052025547017,4730.2643040688645,4047.980419523055,3377.353163749495,4362.223193543446,2
4516.409536210246,5543.621012904561,4184.476826674246,5630.893688551636,5114.911593269166,7395.547823499981,3
6148.404954763175,4664.73887882673,5493.884278582027,4772.4054696305175,5007.899553482405,6346.850423435357,1
7347.322986787329,2853.978176195759,5717.74828444308,2607.8541421309656,3725.905745408921,5747.952136660523,1
8012.910954680336,4939.140828399014,6598.4887458787325,5437.70390012146,6848.508293320592,3497.9919793688914,1
6286.891803211757,4292.3652306962,3725.5610020842696,3380.40528815928,4036.700288073198,4173.009894560576,0
9088.084581664323,2696.1713869184146,6091.207831942658,2300.164162346042,4566.296368023223,2637.7090805479033,1
4902.005196820143,5435.0624267073445,4584.383051204063,5673.332432476081,5380.153096772327,7176.105089871982,1
5415.412273972863,3805.9074206207742,2443.743373469493,1919.9076010889676,1916.2679643092415,4848.542908821423,0
6338.031078393566,5161.8810658716675,5045.312237928124,4013.1724247210545,3612.1751030815076,4829.547552987168,2
5918.074866139176,4471.918704033189,4124.043049325431,3524.3107297239435,3580.025334921842,5269.207340442674,0
6147.450600783894,4249.1851248400135,4378.9521858256785,3353.4042829119967,3526.8259410992214,5305.332394250812,0
4607.045918066007,6201.079431829495,3710.054548776386,5775.352911562906,5110.772463972899,5965.795249583798,1
4480.952291940113,6461.101326314145,4793.33279471001,6720.192593661899,5805.229344682261,7359.96201085391,3
6663.530962463062,4251.228565662783,3995.467958320686,3185.6261989013838,3885.1805604514766,3726.70698553594,0
4495.16114161296,5459.439218701704,2450.026146886593,5153.993619088611,5349.363715576349,5381.133831680891,1
5586.655656677373,4200.313096077348,3782.298638670415,2979.894720043505,2788.623236752437,5792.602800574656,0
3662.0354413950995,7692.085013465618,3712.9834081239596,6277.083942366028,3809.9849768606628,6494.129286997208,2
7710.669789421181,2818.3377863807277,5965.683813939126,2612.348736648968,3926.035185603905,5313.5628579600325,1
5571.76049091544,5782.546838500606,3816.168408948851,4296.558147049617,3616.155758473691,4353.232287523876,0
6711.370583002576,4141.180973956116,5582.508150032448,4163.850245772943,4835.450033366343,5744.244627867322,1
6502.299672764187,6767.405549005543,6730.7817368757405,5766.429227921899,4371.981701327492,5027.236121285028,2
6758.386425855785,2950.3992290813635,5053.038098845487,2467.9208970754457,3283.918570617798,6082.526242222313,1
8263.34274079049,3422.4117818661916,6909.898069677511,3438.0329889543223,4736.705010960109,4734.4483921107,0
3966.226655427089,4666.014970745941,3021.3487382308367,4527.257767733457,4197.089319312688,7960.767874705121,3
6705.250372735563,6861.894669501198,6290.238829552285,6492.050857175279,6006.040086198551,4022.0506896849274,2
7889.031956372393,5326.848550830043,7148.620936735595,6150.630089145304,7326.185083248916,4090.5185034593997,1
2517.401005978978,6100.512754233543,2382.702817089005,6036.660587798058,4700.143278368587,8919.161175234682,3
6132.646207191362,6027.873988219025,6346.239202162911,5259.23042532066,4079.397063190237,6061.314537602069,3
6686.266305696161,6306.355035682198,6224.039337859647,6092.178667566365,5838.399636619456,4517.9230741674055,2
4679.446504172713,5647.291114112442,3509.7000354189067,5617.7559427336655,5528.89168214853,6122.014985462685,1
4058.594771956819,6029.6689126839265,4081.140348292589,6190.146971470697,5331.653769820559,7791.135934604579,3
5857.341081988257,4696.684149404626,5654.183135164128,4329.875936353446,3850.787227193704,7092.266617601613,0
5934.735080493942,5860.31679896586,5538.734041917034,4704.418050135027,3558.4666556585275,5627.749428397455,2
5647.839608039177,5596.507145668775,4007.299190083936,5352.830949987873,5623.7084757487655,4698.595640701085,1
6017.228951784863,4382.093790708953,3674.910958787502,4695.710870888658,6099.272483184599,4698.422558212862,0
2932.1337505143215,8039.2662039606685,2937.854314829733,8005.492163459796,6407.835292423091,6887.575969197758,3
4757.396229372336,6909.070392134842,6660.170826025732,6324.824254902735,3811.308052637342,8550.855833875448,3
6570.251766860848,5010.692637683222,8180.006632159753,4296.146184911265,2604.5133068032073,8321.917531608526,3
1861.3612272488594,7915.972189239021,1545.3607116726566,7717.372887286086,5933.052503211361,7574.96553365137,3
5480.31137583905,3951.3235632939895,2616.0524610680723,2071.4591361213775,2002.5596928805953,4783.405747701223,0
6251.235685228427,6059.34718447832,5925.634435823331,5313.5021724267,4494.072288630368,5270.321698571705,2
5302.540820082132,6156.0148994690035,4128.9264636663165,4728.123923695103,3623.9934184152385,4958.328565226264,2
5606.431722602793,6399.220517844486,7567.08315043913,5738.2663903992525,3422.646508478545,8322.0959788489,3
6023.97110907243,5324.91779623498,4279.76702752118,5265.674909555924,5878.365586669244,4500.729767791246,2
5029.4634809046665,4411.497643718798,2802.1405870245567,2776.7104473125137,2338.858284164473,5554.001829323388,0
5416.6217103902045,5796.563265427727,4156.065454278122,5843.0629259895,6027.478969376291,5205.649039517477,1
5649.876644939525,4932.219651950219,3199.3515387807,5704.224380520067,7351.615793081322,4419.920333200151,0
7078.906182099332,2752.1071065538586,5094.451745853064,2104.6095926449048,3067.378134767977,5625.070995353646,1
5463.726402485067,4988.213725185945,4793.208842936304,5402.086967534363,5664.665732403733,6670.8002210661125,1
6486.361599543307,3969.712697877704,4480.394716398485,4013.9622855957036,5190.563620283866,5046.777121552982,0
6782.895850066015,6629.248090707607,7092.172283101584,6010.041295372321,4958.01764617727,5030.600304370128,2
6162.748608129087,4465.762970706791,4999.095933521009,4588.135829945098,5170.271372007917,5903.836948038281,2
5762.405028065006,5574.766224351859,4281.306695774487,4274.690968017655,3657.9561320780417,4723.7906336636715,2
6034.630933258211,4555.372753817958,5001.975367762226,4436.35550762932,4706.539537356358,6075.9179632960295,1
5584.822882827416,5791.413701524529,4144.469703676688,5652.055943695721,5840.00437368303,4823.936057120247,1
3777.3821424920543,4397.09130109115,1779.2880255793011,2080.0988869958883,663.9941288682949,6931.898566972244,0
4175.100846427408,5153.931304953388,3416.239651320908,3987.1781883318667,2719.1946582532855,7454.387086583822,0
5575.28875338249,5705.183955678847,3939.7891403014382,6274.882001893137,7143.237922183986,4733.589637751735,0
5875.833289886583,5333.952400775531,5838.838685092297,4643.417329282145,3717.6223304024024,6650.888697340492,3
5892.495885273713,5209.465775287543,6947.241710503431,4465.75938212355,2878.3470980271895,8075.263547841574,3
6900.437993147294,4331.25383360329,4566.734938424333,3773.065883628743,4718.457952316807,3882.4404330415646,0
8372.900874851744,3791.1158990787885,7374.88185010055,4439.9848769597575,5993.205711976465,4769.844259983309,1
7413.356648917113,4299.976146891492,5639.440712197815,4185.769444774484,5280.833530615343,4160.463312683174,1
7876.528894501029,4893.750893306976,6912.975168057763,5526.305561826123,6749.079879322801,4223.551376381515,1
3391.178366570537,7728.381513654673,3575.4842331380614,7675.065614017427,6120.228841695606,6977.81172439203,3
6129.809125695403,4585.716979271701,5218.378096970626,4539.093928984648,4813.320181539614,6113.726184248516,1
8566.388739983762,1764.9152289652206,5802.314930178093,1185.8691906762792,3188.2100338256305,4258.60144256229,1
4387.657161029627,6716.32282845781,3117.456801730541,5202.467552109407,3771.7766718949074,5139.450610269043,2
6607.455043261372,5410.121061411049,5935.516422105073,5557.837988187084,5832.006489007251,5208.407074436374,2
5255.868465262425,5888.206385671254,3932.3353665412205,4663.095929602987,3836.37601464664,5087.285229384921,2
6073.731987481938,5547.157223501193,7559.543194359029,4975.240353801039,3259.8964794157973,8129.514480037973,3
4023.900159119131,6203.218490444666,3296.580554095042,5627.69680651665,4600.2531229380975,6689.09897845818,3
7041.231593869552,5774.714933996314,4769.896798522462,4945.631236730812,5450.377499966426,2448.1230065008626,1
